,Equity,DrawdownPct,DrawdownDuration
2005-02-09,7620.210800000005,0.253749845402202,
2005-02-10,7479.810800000005,0.2674992710356151,
2005-02-11,7457.190800000005,0.2697144562765539,
2005-02-14,7675.200800000005,0.24836465369578198,
2005-02-15,7762.560800000005,0.23980945552388055,
2005-02-16,7886.580800000004,0.2276641295476991,
2005-02-17,7866.690800000005,0.22961196484576585,
2005-02-18,7868.640800000005,0.22942100060085735,
2005-02-22,7612.020800000005,0.2545518952308178,
2005-02-23,7631.7860000000055,0.25261628164442507,
2005-02-24,7829.126000000006,0.23329070005968344,
2005-02-25,7946.906000000005,0.22175645966720914,
2005-02-28,7864.226000000005,0.22985334365133014,
2005-03-01,7939.496000000006,0.22248212379786148,
2005-03-02,7973.816000000005,0.2191211530874717,
2005-03-03,7902.446000000005,0.22611044445112327,
2005-03-04,7945.736000000005,0.22187103821415433,
2005-03-07,7832.246000000006,0.23298515726782976,
2005-03-08,7973.0360000000055,0.21919753878543502,
2005-03-09,8123.186000000005,0.20449329192747956,
2005-03-10,8176.616000000005,0.19926087161698613,
2005-03-11,8261.636000000006,0.19093483053897498,
2005-03-14,8371.226000000006,0.18020263997511643,
2005-03-15,8230.046000000006,0.19402845130649282,
2005-03-16,8347.436000000005,0.1825324037630004,
2005-03-17,8203.526000000005,0.1966255650372487,
2005-03-18,8174.276000000005,0.1994900287108764,
2005-03-21,8141.516000000006,0.20269822802533943,
2005-03-22,8230.436000000005,0.19399025845751128,
2005-03-23,8215.616000000005,0.19544158671881595,
2005-03-24,8205.086000000005,0.19647279364132197,
2005-03-28,8120.456000000006,0.20476064187035137,
2005-03-29,8192.606000000005,0.19769496480873638,
2005-03-30,8158.2860000000055,0.20105593551912626,
2005-03-31,8155.946000000005,0.20128509261301641,
2005-04-01,8174.276000000005,0.1994900287108764,
2005-04-04,7969.526000000005,0.21954127442627036,
2005-04-05,7878.769200000006,0.22842912251976422,
2005-04-06,7905.419200000006,0.22581927783934785,
2005-04-07,8091.559200000006,0.20759051653305516,
2005-04-08,8021.449200000006,0.2144564156153812,
2005-04-11,8069.829200000006,0.20971854373401,
2005-04-12,8099.759200000006,0.20678748740061936,
2005-04-13,8057.529200000006,0.21092308743266364,
2005-04-14,7996.849200000005,0.2168655030126887,
2005-04-15,7732.399200000006,0.24276319253374323,
2005-04-18,7813.169200000006,0.2348533555792507,
2005-04-19,7994.799200000006,0.21706626029579756,
2005-04-20,8269.499200000006,0.19016478435919826,
2005-04-21,8520.419200000006,0.16559209290666266,
2005-04-22,8995.609200000006,0.11905655468200782,
2005-04-25,9312.129200000007,0.08805963016998575,
2005-04-26,9116.149200000005,0.1072520264352016,
2005-04-27,9158.379200000007,0.10311642640315699,
2005-04-28,9144.849200000006,0.10444142447167615,
2005-04-29,9167.399200000005,0.10223309435747774,
2005-05-02,9261.289200000007,0.09303841079108766,
2005-05-03,9421.189200000006,0.0773793427085896,
2005-05-04,9515.899200000005,0.06810435622895616,
2005-05-05,9453.579200000006,0.07420737763546825,
2005-05-06,9496.219200000007,0.07003162614680192,
2005-05-09,9414.219200000007,0.07806191747115998,
2005-05-10,9487.199200000006,0.07091495819248139,
2005-05-11,9630.289200000007,0.05690209983147654,
2005-05-12,9524.919200000006,0.06722102418327669,
2005-05-13,9546.239200000007,0.06513314843894347,
2005-05-16,9620.449200000006,0.05786573479039958,
2005-05-17,9705.729200000005,0.049514231813067244,
2005-05-18,9952.959200000005,0.02530290347012787,
2005-05-19,9953.779200000006,0.02522260055688419,
2005-05-20,10053.409200000006,0.015465796597789239,
2005-05-23,10620.849200000006,0.0,182 days
2005-05-24,10643.399200000007,0.0,
2005-05-25,10840.609200000006,0.0,
2005-05-26,10774.599200000006,0.006089141189592917,
2005-05-27,11053.399200000007,0.0,2 days
2005-05-31,11515.469200000005,0.0,
2005-06-01,11955.399200000007,0.0,
2005-06-02,11951.299200000005,0.0003429412879832894,
2005-06-03,11638.059200000005,0.026543655689891255,
2005-06-06,12075.939200000006,0.0,5 days
2005-06-07,12165.319200000005,0.0,
2005-06-08,11609.359200000006,0.045700403816777646,
2005-06-09,11886.109200000006,0.022951308996479014,
2005-06-10,11729.899200000007,0.03579190918393638,
2005-06-13,11740.149200000007,0.0349493501165179,
2005-06-14,11559.749200000007,0.049778389703083015,
2005-06-15,11414.199200000006,0.06174272846042528,
2005-06-16,11522.439200000006,0.05284530470848636,
2005-06-17,11639.699200000006,0.04320642897721905,
2005-06-20,11902.099200000006,0.021636916851306198,
2005-06-21,11948.839200000006,0.017794847503878053,
2005-06-22,12008.699200000006,0.012874302550154093,
2005-06-23,12025.509200000004,0.011492505679588039,
2005-06-24,12334.649200000007,0.0,17 days
2005-06-27,12615.499200000006,0.0,
2005-06-28,12529.399200000007,0.006824938009587278,
2005-06-29,12148.919200000008,0.036984664071002316,
2005-06-30,12207.549200000005,0.03233720628352155,
2005-07-01,12088.649200000007,0.041762120677713566,
2005-07-05,12271.509200000004,0.027267252333542324,
2005-07-06,12099.719200000005,0.04088462864790954,
2005-07-07,12264.539200000007,0.027819747315270593,
2005-07-08,12292.829200000007,0.025577267683548954,
2005-07-11,12174.749200000006,0.03493718266812618,
2005-07-12,12110.379200000005,0.040039636322913075,
2005-07-13,12400.659200000006,0.017029845319161074,
2005-07-14,12483.889200000005,0.010432405243226528,
2005-07-15,12496.189200000006,0.009457414098999695,
2005-07-18,12428.539200000007,0.014819865392247,
2005-07-19,12853.299200000005,0.0,22 days
2005-07-20,12939.399200000007,0.0,
2005-07-21,13018.939200000006,0.0,
2005-07-22,12545.799200000005,0.03634243871420806,
2005-07-25,12277.249200000006,0.05697007940554788,
2005-07-26,12287.089200000006,0.056214257456552175,
2005-07-27,12321.529200000006,0.05356888063506737,
2005-07-28,12180.899200000007,0.06437083598946358,
2005-07-29,11945.559200000007,0.08244757760294319,
2005-08-01,12103.409200000006,0.07032293383780452,
2005-08-02,12414.189200000006,0.04645155728202488,
2005-08-03,12336.699200000006,0.05240365513036571,
2005-08-04,12127.099000000006,0.0685032924955975,
2005-08-05,12347.679000000006,0.051560283805611506,
2005-08-08,12392.779000000008,0.04809609987271457,
2005-08-09,12379.659000000007,0.04910386247137544,
2005-08-10,12621.149000000007,0.030554732139773666,
2005-08-11,12687.979000000007,0.025421441402844858,
2005-08-12,12455.509000000005,0.04327773494786735,
2005-08-15,12690.029000000008,0.02526397849680395,
2005-08-16,12622.379000000008,0.030460254396149078,
2005-08-17,12644.929000000006,0.028728162429700888,
2005-08-18,12854.439000000006,0.012635453432334964,
2005-08-19,12854.029000000008,0.012666946013543012,
2005-08-22,13099.619000000008,0.0,32 days
2005-08-23,12871.249000000007,0.017433331457960777,
2005-08-24,12748.659000000007,0.026791618901282566,
2005-08-25,12747.839000000007,0.026854216141706133,
2005-08-26,12707.249000000007,0.02995277954267228,
2005-08-29,12507.579000000007,0.04519520758580842,
2005-08-30,12555.959000000008,0.04150197040081849,
2005-08-31,12608.029000000008,0.03752704563392262,
2005-09-01,12597.779000000008,0.0383095111392171,
2005-09-02,12507.579000000007,0.04519520758580842,
2005-09-06,12562.519000000006,0.04100119247743017,
2005-09-07,12950.64948000001,0.011372049828319297,
2005-09-08,12973.009480000008,0.009665129955306329,
2005-09-09,13132.109480000006,0.0,18 days
2005-09-12,13590.059480000009,0.0,
2005-09-13,13673.479480000009,0.0,
2005-09-14,13300.23948000001,0.027296636569055566,
2005-09-15,13283.89948000001,0.02849165061240133,
2005-09-16,13179.839480000008,0.036102003204234956,
2005-09-19,13334.209480000009,0.024812265268415845,
2005-09-20,13511.36948000001,0.011855797219509134,
2005-09-21,13682.939480000008,0.0,8 days
2005-09-22,13660.14948000001,0.0016655777827060403,
2005-09-23,13831.719480000009,0.0,2 days
2005-09-26,13785.279480000008,0.00335750013345415,
2005-09-27,13770.65948000001,0.004414490916208158,
2005-09-28,13429.23948000001,0.029098334489935707,
2005-09-29,13584.89948000001,0.017844491450024647,
2005-09-30,13879.019480000008,0.0,7 days
2005-10-03,13974.479480000009,0.0,
2005-10-04,13644.239480000007,0.02363164942727447,
2005-10-05,13631.769480000008,0.024523990356168923,
2005-10-06,13719.489480000007,0.01824683347704925,
2005-10-07,13729.809480000009,0.017508344432446754,
2005-10-10,13629.189480000008,0.024708612617319492,
2005-10-11,13433.53948000001,0.038709134087905106,
2005-10-12,13212.94948000001,0.05449433741627985,
2005-10-13,13061.159480000008,0.0653562804473059,
2005-10-14,13005.259480000008,0.06935642943890175,
2005-10-17,12690.06948000001,0.09191111567613097,
2005-10-18,12764.02948000001,0.08661861085648093,
2005-10-19,12530.969480000009,0.10329615511375023,
2005-10-20,12767.469480000009,0.08637244784161358,
2005-10-21,11189.36948000001,0.19929973091205233,
2005-10-24,10813.11948000001,0.22622381066317876,
2005-10-25,10887.939480000008,0.22086976508981204,
2005-10-26,11147.740040000012,0.20227869267299503,
2005-10-27,11073.96004000001,0.2075583168697741,
2005-10-28,11232.370040000013,0.19622265315316023,
2005-10-31,11665.44004000001,0.1652325901157642,
2005-11-01,11889.880040000011,0.14917188457598252,
2005-11-02,11899.180040000012,0.14850638572764896,
2005-11-03,12093.550040000011,0.13459745979747917,
2005-11-04,12232.430040000012,0.12465934366236564,
2005-11-07,12375.03004000001,0.11445502798791884,
2005-11-08,12216.00004000001,0.12583505829442154,
2005-11-09,11882.75004000001,0.14968210035970497,
2005-11-10,12253.200040000012,0.12317306290108743,
2005-11-11,12231.50004000001,0.1247258935471991,
2005-11-14,12435.170040000012,0.11015146876869553,
2005-11-15,12305.900040000011,0.11940190276053109,
2005-11-16,12471.75004000001,0.10753383996525057,
2005-11-17,12636.050040000011,0.09577669364469221,
2005-11-18,12535.61004000001,0.10296408120669387,
2005-11-21,12819.260040000012,0.08266636633252233,
2005-11-22,13039.670040000012,0.06689404362701867,
2005-11-23,13237.760040000012,0.05271891815751528,
2005-11-25,13416.320040000011,0.03994134026951235,
2005-11-28,13256.980040000013,0.051343553870959346,
2005-11-29,12638.840040000012,0.09557704399019207,
2005-11-30,12681.310040000011,0.09253793258280252,
2005-12-01,12965.890040000011,0.07217366782379775,
2005-12-02,13077.800040000011,0.06416549834885132,
2005-12-05,12710.450040000012,0.09045270285802409,
2005-12-06,12669.840040000012,0.09335871449574706,
2005-12-07,12659.920040000012,0.09406857993396944,
2005-12-08,12859.25004000001,0.07980472128468852,
2005-12-09,12814.300040000011,0.08302129905163358,
2005-12-12,12920.010040000012,0.07545679547557615,
2005-12-13,12710.76004000001,0.0904305195630799,
2005-12-14,12731.43116000001,0.08895131455729888,
2005-12-15,12839.13116000001,0.08124440853950132,
2005-12-16,12727.49036000001,0.08923331432735393,
2005-12-19,12893.990360000009,0.07731873817170609,
2005-12-20,12800.222880000008,0.08402864676860222,
2005-12-21,12701.332880000007,0.09110511785588171,
2005-12-22,12866.922880000007,0.07925566040474807,
2005-12-23,12834.732880000009,0.0815591451281733,
2005-12-27,12652.322880000007,0.09461222522758328,
2005-12-28,12711.772880000008,0.09035804172936546,
2005-12-29,12522.112880000008,0.10392992469441165,
2005-12-30,12368.702880000008,0.11490779333127621,
2006-01-03,12959.432880000008,0.07263573583922867,
2006-01-04,13249.722880000008,0.051862869099150166,
2006-01-05,13423.722880000008,0.03941160032387836,
2006-01-06,13841.902880000009,0.009487051033975291,
2006-01-09,13877.862880000008,0.006913788820419153,
2006-01-10,13960.802880000007,0.0009786840375397565,
2006-01-11,14015.032880000008,0.0,100 days
2006-01-12,13783.032880000008,0.016553653636522836,
2006-01-13,13859.012880000007,0.011132332070561635,
2006-01-17,13883.952880000008,0.009352814304635415,
2006-01-18,13240.152880000009,0.0552892031459864,
2006-01-19,12994.812880000007,0.07279469186660947,
2006-01-20,11922.102880000008,0.14933464786848216,
2006-01-23,12735.262880000007,0.09131409187246942,
2006-01-24,13185.632880000006,0.05917931175056945,
2006-01-25,12894.762880000007,0.07993345499735993,
2006-01-26,12931.592880000007,0.07730556248256193,
2006-01-27,12946.092880000007,0.07627095913027926,
2006-01-30,13139.522880000008,0.06246935041082824,
2006-01-31,12970.162880000007,0.07455351756549,
2006-02-01,13865.68288000001,0.010656414528511515,
2006-02-02,14032.142880000009,0.0,22 days
2006-02-03,14452.352880000008,0.0,
2006-02-06,14349.402880000009,0.007123407576247853,
2006-02-07,14847.622880000008,0.0,4 days
2006-02-08,14813.982880000009,0.002265682545406822,
2006-02-09,15112.972880000008,0.0,2 days
2006-02-10,15001.612880000008,0.007368503926012515,
2006-02-13,15492.00288000001,0.0,4 days
2006-02-14,15561.022880000008,0.0,
2006-02-15,15588.282880000008,0.0,
2006-02-16,14889.962880000008,0.044797750039290984,
2006-02-17,14823.552880000008,0.0490580011850541,
2006-02-21,14886.19288000001,0.0450395983576094,
2006-02-22,14918.092880000007,0.042993189510299734,
2006-02-23,14553.272880000008,0.06639666523680632,
2006-02-24,14572.702880000008,0.06515021621162675,
2006-02-27,14196.282880000008,0.08929784060988244,
2006-02-28,15001.322880000009,0.037653922790500394,
2006-03-01,14938.102880000008,0.04170953305153258,
2006-03-02,14600.25288000001,0.06338286311622277,
2006-03-03,14095.435280000007,0.09576728953997526,
2006-03-06,13722.475280000008,0.11969295235165756,
2006-03-07,13587.425280000007,0.1283565108102529,
2006-03-08,13196.335280000007,0.15344522667528082,
2006-03-09,12793.775280000007,0.17926975161487446,
2006-03-10,12590.275280000007,0.19232442874426459,
2006-03-13,12573.995280000006,0.19336880291461578,
2006-03-14,12008.318560000005,0.2296573873824903,
2006-03-15,12254.738560000007,0.21384936016762868,
2006-03-16,12466.748560000007,0.20024876017646398,
2006-03-17,12429.008560000006,0.20266980938955093,
2006-03-20,12118.208560000006,0.22260786173261948,
2006-03-21,12424.198560000006,0.2029783744853365,
2006-03-22,12413.098560000006,0.20369044778330325,
2006-03-23,12351.308560000007,0.207654322475318,
2006-03-24,11466.638560000007,0.2644065643232668,
2006-03-27,11322.708560000006,0.2736397814202355,
2006-03-28,11044.838560000007,0.2914653496460027,
2006-03-29,10386.978560000005,0.3336675604388314,
2006-03-30,10531.142240000006,0.32441935259517174,
2006-03-31,10573.262240000007,0.3217173231077519,
2006-04-03,10565.162240000007,0.32223694416302495,
2006-04-04,10960.442240000006,0.2968794366657016,
2006-04-05,11058.992240000007,0.290557380493213,
2006-04-06,11145.122240000006,0.2850320766054766,
2006-04-07,11009.582240000007,0.2937270689303785,
2006-04-10,11285.522240000006,0.27602531164741095,
2006-04-11,11104.082240000007,0.28766482328552656,
2006-04-12,11084.912240000007,0.28889459311633936,
2006-04-13,10901.582240000007,0.3006553496673521,
2006-04-17,11027.402240000007,0.29258390260877787,
2006-04-18,10957.742240000007,0.29705264368412587,
2006-04-19,11126.762240000007,0.286209884330762,
2006-04-20,11248.262240000007,0.2784155685016667,
2006-04-21,11844.962240000008,0.24013681742988735,
2006-04-24,11936.762240000007,0.23424777880345982,
2006-04-25,11576.582240000007,0.25735359506126687,
2006-04-26,11544.452240000008,0.25941475858051644,
2006-04-27,11384.072240000005,0.26970325547492247,
2006-04-28,11327.642240000006,0.27332328215999113,
2006-05-01,10813.562240000007,0.3063018984679856,
2006-05-02,10702.862240000008,0.3134033862233836,
2006-05-03,10685.852240000007,0.31449459043945693,
2006-05-04,10701.512240000007,0.3134899897325958,
2006-05-05,10689.362240000008,0.3142694213155053,
2006-05-08,10677.470360000008,0.3150322943074534,
2006-05-09,10298.930360000008,0.3393159182905461,
2006-05-10,10456.070360000007,0.32923526981824947,
2006-05-11,10887.530360000008,0.30155678827403964,
2006-05-12,11235.020360000008,0.279265045002827,
2006-05-15,11179.130360000008,0.28285043028421086,
2006-05-16,11311.430360000008,0.27436328638141816,
2006-05-17,11225.030360000008,0.27990591097099704,
2006-05-18,11319.800360000007,0.2738263446243028,
2006-05-19,11345.990360000007,0.2721462365455867,
2006-05-22,11320.880360000006,0.27375706181693304,
2006-05-23,11195.870360000008,0.28177654676998,
2006-05-24,11042.780360000008,0.29159738471464003,
2006-05-25,10995.800360000007,0.2946111868352237,
2006-05-26,11040.080360000007,0.2917705917330645,
2006-05-30,11294.150360000007,0.27547181129933396,
2006-05-31,11297.390360000007,0.27526396287722477,
2006-06-01,11005.790360000006,0.29397032086705366,
2006-06-02,11091.650360000007,0.2884623376811596,
2006-06-05,11226.650360000007,0.2798019867599425,
2006-06-06,10806.800360000007,0.3067356781249275,
2006-06-07,10900.760360000007,0.3007080738837604,
2006-06-08,10975.253360000008,0.29592929224543285,
2006-06-09,10793.543360000007,0.30758612458539103,
2006-06-12,10657.733360000007,0.3162984376121354,
2006-06-13,10792.193360000007,0.3076727280946032,
2006-06-14,10734.683360000006,0.31136203758704173,
2006-06-15,10913.153360000008,0.29991305366919274,
2006-06-16,10905.053360000007,0.3004326747244658,
2006-06-19,10835.933360000006,0.30486677439612897,
2006-06-20,10809.743360000008,0.30654688247484496,
2006-06-21,11213.663360000008,0.28063511251856355,
2006-06-22,11154.803360000007,0.28441102552021424,
2006-06-23,11287.373360000009,0.27590656091557897,
2006-06-26,11270.093360000008,0.27701508583349477,
2006-06-27,11218.793360000007,0.28030601918355735,
2006-06-28,11321.123360000009,0.27374147318527475,
2006-06-29,11637.023360000008,0.25347625202962687,
2006-06-30,11678.063360000007,0.2508435053495769,
2006-07-03,11782.553360000007,0.24414039373655494,
2006-07-05,11735.573360000008,0.2471541958571385,
2006-07-06,11782.283360000007,0.2441577144383974,
2006-07-07,11708.303360000007,0.24890358674322433,
2006-07-10,11647.553360000007,0.252800744657772,
2006-07-11,11819.273360000008,0.24178477828598388,
2006-07-12,11621.903360000008,0.2544462113328032,
2006-07-13,11394.563360000007,0.26903024228413275,
2006-07-14,11250.653360000008,0.27826217636615014,
2006-07-17,11369.183360000006,0.2706583882573216,
2006-07-18,11238.503360000008,0.27904160794905963,
2006-07-19,11129.153360000008,0.2860564921952454,
2006-07-20,10808.393360000007,0.30663348598405715,
2006-07-21,10633.040240000008,0.31788251971983705,
2006-07-24,10611.710240000008,0.3192508551653893,
2006-07-25,10653.290240000008,0.3165834670816544,
2006-07-26,10757.510240000007,0.3098976761704749,
2006-07-27,10841.210240000008,0.3045282585993203,
2006-07-28,10686.770240000007,0.31443570005319266,
2006-07-31,10727.810240000006,0.3118029533731428,
2006-08-01,11027.240240000008,0.2925942950298832,
2006-08-02,11250.800240000008,0.2782527539043478,
2006-08-03,11030.480240000008,0.292386446607774,
2006-08-04,11072.060240000006,0.28971905852403923,
2006-08-07,10961.360240000007,0.2968205462794372,
2006-08-08,10879.010240000007,0.30210336034137963,
2006-08-09,10988.630240000008,0.29507115539335127,
2006-08-10,11062.610240000007,0.29032528308852434,
2006-08-11,11216.510240000007,0.28045248303833703,
2006-08-14,11191.400240000008,0.2820633083096833,
2006-08-15,10879.820240000006,0.30205139823585236,
2006-08-16,10697.570240000006,0.31374287197949535,
2006-08-17,10749.410240000007,0.31041729722574796,
2006-08-18,10815.290240000008,0.30619104597619395,
2006-08-21,10978.910240000007,0.29569470065967907,
2006-08-22,10952.180240000007,0.29740945014208,
2006-08-23,11083.400240000008,0.2889915890466569,
2006-08-24,11075.300240000008,0.28951121010192993,
2006-08-25,11056.285280000007,0.29073103400084044,
2006-08-28,11279.295280000008,0.2764247757864655,
2006-08-29,11221.295280000008,0.2801455191452106,
2006-08-30,11273.495280000008,0.2767968501223399,
2006-08-31,11209.115280000007,0.28092687525054705,
2006-09-01,11211.14528000001,0.28079664923299086,
2006-09-05,11073.700360000008,0.2896138435999436,
2006-09-06,11196.080360000009,0.28176307511299137,
2006-09-07,11147.721120000011,0.2848653565106457,
2006-09-08,11129.161120000012,0.28605599438544405,
2006-09-11,11310.121120000009,0.2744472751061595,
2006-09-12,11536.611120000009,0.2599177722902599,
2006-09-13,11962.041120000009,0.2326261197538646,
2006-09-14,11886.93112000001,0.2374444824034394,
2006-09-15,12058.03112000001,0.2264682894951413,
2006-09-18,12197.52112000001,0.21751990171735935,
2006-09-19,11882.00112000001,0.2377607455889328,
2006-09-20,11684.51112000001,0.2504298767254598,
2006-09-21,11970.161120000012,0.23210521568364006,
2006-09-22,11881.13112000001,0.237816556739314,
2006-09-25,11886.93112000001,0.2374444824034394,
2006-09-26,11970.74112000001,0.2320680082500528,
2006-09-27,11856.19112000001,0.23941647638357433,
2006-09-28,11875.33112000001,0.2381886310751885,
2006-09-29,11826.611120000009,0.2413140554965344,
2006-10-02,11813.27112000001,0.24216982646904572,
2006-10-03,11888.67112000001,0.23733286010267707,
2006-10-04,12226.81112000001,0.21564092632119314,
2006-10-05,12114.00112000001,0.22287777215395232,
2006-10-06,12366.01112000001,0.20671114226020493,
2006-10-09,12612.51112000001,0.19089798298553817,
2006-10-10,12544.361120000009,0.19526985643206374,
2006-10-11,12540.01112000001,0.19554891218396953,
2006-10-12,12567.27112000001,0.1938001628053594,
2006-10-13,12563.21112000001,0.19406061484047143,
2006-10-16,12402.26112000001,0.20438567766098914,
2006-10-17,12370.07112000001,0.20645069022509277,
2006-10-18,12331.50112000001,0.20892498455865827,
2006-10-19,12527.25112000001,0.19636747572289348,
2006-10-20,13501.94112000001,0.13384038357918204,
2006-10-23,14114.13112000001,0.09456793742762759,
2006-10-24,13897.50112000001,0.10846491387254042,
2006-10-25,14282.911120000012,0.0837405742536792,
2006-10-26,14239.411120000012,0.08653113177273797,
2006-10-27,13952.31112000001,0.10494881139852641,
2006-10-30,13992.041120000009,0.10240010219778606,
2006-10-31,13986.82112000001,0.10273496910007307,
2006-11-01,13729.01112000001,0.11927367332969496,
2006-11-02,13798.901120000011,0.11479017758240706,
2006-11-03,13853.71112000001,0.11127407510839293,
2006-11-06,14003.06112000001,0.10169316095962444,
2006-11-07,13876.041120000009,0.10984158891527618,
2006-11-08,13946.51112000001,0.1053208857344008,
2006-11-09,13877.78112000001,0.10972996661451373,
2006-11-10,13904.46112000001,0.10801842466949096,
2006-11-13,14121.38112000001,0.09410284450778439,
2006-11-14,14361.21112000001,0.07871757071937335,
2006-11-15,14437.481120000011,0.07382479320262347,
2006-11-16,14552.611120000009,0.06643911763551458,
2006-11-17,14636.42112000001,0.061062643482127865,
2006-11-20,14527.96112000001,0.06802043356298115,
2006-11-21,14951.361120000009,0.040859007044142026,
2006-11-22,14903.80112000001,0.04391001659831295,
2006-11-24,14816.51112000001,0.04950973535322434,
2006-11-27,14229.26112000001,0.08718226186051847,
2006-11-28,14367.01112000001,0.07834549638349886,
2006-11-29,14226.361120000009,0.08736829902845578,
2006-11-30,14231.00112000001,0.08707063955975614,
2006-12-01,14114.71112000001,0.09453072999404,
2006-12-04,14232.161120000012,0.08699622469258117,
2006-12-05,14294.51112000001,0.08299642558193021,
2006-12-06,14344.10112000001,0.07981519001020321,
2006-12-07,14168.07112000001,0.09110764610399458,
2006-12-08,14028.936080000009,0.1000332629324211,
2006-12-11,14034.156080000008,0.09969839603013408,
2006-12-12,14096.50608000001,0.09569859691948301,
2006-12-13,14177.416080000008,0.09050815993403372,
2006-12-14,14086.64608000001,0.09633112329046967,
2006-12-15,14139.426080000008,0.09294524683401173,
2006-12-18,14646.926080000008,0.06038874244499204,
2006-12-19,14477.856080000009,0.07123470933573406,
2006-12-20,14644.026080000009,0.06057477961292934,
2006-12-21,14838.32608000001,0.04811028936113315,
2006-12-22,14856.30608000001,0.046956858919922184,
2006-12-26,14799.75608000001,0.05058458369469865,
2006-12-27,14495.25608000001,0.07011848632811035,
2006-12-28,14653.88608000001,0.05994225324194258,
2006-12-29,14714.206080000009,0.0560726801488477,
2007-01-03,14508.01608000001,0.06929992278918651,
2007-01-04,14053.586080000008,0.09845194700495441,
2007-01-05,13939.616080000009,0.10576320770488856,
2007-01-08,14044.30608000001,0.09904726594235358,
2007-01-09,13988.62608000001,0.10261917956674893,
2007-01-10,13873.786080000009,0.1099862514170642,
2007-01-11,13661.67968000001,0.123593035540294,
2007-01-12,13804.23968000001,0.1144477049674888,
2007-01-16,13784.79968000001,0.11569479550014417,
2007-01-17,13595.79968000001,0.127819286789848,
2007-01-18,13340.64968000001,0.14418735003094818,
2007-01-19,13392.48968000001,0.1408617752772009,
2007-01-22,13151.919680000008,0.15629452061880977,
2007-01-23,13103.58968000001,0.1593949262486053,
2007-01-24,13644.12968000001,0.12471888116005225,
2007-01-25,13347.669680000008,0.143737011783045,
2007-01-26,13556.919680000008,0.13031346785515863,
2007-01-29,13465.92968000001,0.13615054437605878,
2007-01-30,13515.87968000001,0.1329462145352085,
2007-01-31,13709.73968000001,0.12050995061234082,
2007-02-01,13176.48968000001,0.1547183367511481,
2007-02-02,13177.557800000011,0.15464981605465933,
2007-02-05,13564.73780000001,0.1298119296126089,
2007-02-06,13448.09780000001,0.13729447280854046,
2007-02-07,13487.787800000011,0.13474832963770256,
2007-02-08,13460.247800000012,0.13651504122563085,
2007-02-09,13707.02780000001,0.12068391974164616,
2007-02-12,13804.22780000001,0.11444846707836986,
2007-02-13,13782.35780000001,0.11585144392760705,
2007-02-14,13597.94780000001,0.1276814832859895,
2007-02-15,13718.367800000009,0.11995645026426405,
2007-02-16,13489.67780000001,0.13462708472480556,
2007-02-20,13431.35780000001,0.13836835632277134,
2007-02-21,13329.83780000001,0.14488094021552655,
2007-02-22,13330.10780000001,0.1448636195136841,
2007-02-23,13471.31780000001,0.1358048924500912,
2007-02-26,13624.94780000001,0.12594941310174612,
2007-02-27,14061.26780000001,0.09795915892437257,
2007-02-28,14042.907800000012,0.09913696664965799,
2007-03-01,14075.84780000001,0.09702384102488115,
2007-03-02,14333.69780000001,0.08048257076535659,
2007-03-05,14272.407800000012,0.0844143700835891,
2007-03-06,13824.207800000011,0.11316673514202968,
2007-03-07,13875.77780000001,0.10985848109012486,
2007-03-08,13900.617800000009,0.10826497652062095,
2007-03-09,13948.137800000011,0.10521653299635247,
2007-03-12,13899.807800000011,0.10831693862614811,
2007-03-13,14216.247800000012,0.0880170760668153,
2007-03-14,14082.057800000011,0.09662546488250512,
2007-03-15,14130.92780000001,0.09349041784902457,
2007-03-16,14275.10780000001,0.08424116306516483,
2007-03-19,14102.84780000001,0.09529177084063778,
2007-03-20,14155.497800000012,0.091914233981363,
2007-03-21,13851.207800000011,0.11143466495778631,
2007-03-22,13702.97780000001,0.12094373026928273,
2007-03-23,13708.647800000012,0.12057999553059151,
2007-03-26,13623.057800000011,0.12607065801464312,
2007-03-27,13612.320200000011,0.1267594830816925,
2007-03-28,13561.86020000001,0.12999652980380072,
2007-03-29,13534.02020000001,0.13178248661599845,
2007-03-30,13453.98020000001,0.13691711245106652,
2007-04-02,13464.710200000009,0.13622877492969887,
2007-04-03,13872.740200000011,0.11005334540092693,
2007-04-04,13826.92020000001,0.11299273265433563,
2007-04-05,13841.13020000001,0.11208115053144307,
2007-04-09,13745.43020000001,0.11822037707337252,
2007-04-10,13695.84020000001,0.12140161264509963,
2007-04-11,13638.710200000009,0.12506654485346358,
2007-04-12,13721.65020000001,0.11974588185045809,
2007-04-13,13689.750200000011,0.12179229069776776,
2007-04-16,13921.17020000001,0.10694652469637489,
2007-04-17,13878.54020000001,0.10968127106505243,
2007-04-18,13971.63020000001,0.10370947797426655,
2007-04-19,13845.19020000001,0.11182069849633092,
2007-04-20,14159.260200000012,0.09167287320872608,
2007-04-23,14060.66020000001,0.09799813691859294,
2007-04-24,14015.710200000009,0.10088171302162041,
2007-04-25,14029.05020000001,0.10002594204910886,
2007-04-26,14121.56020000001,0.09409135639191046,
2007-04-27,14058.63020000001,0.0981283629361489,
2007-04-30,13837.36020000001,0.11232299884976149,
2007-05-01,13768.34020000001,0.11675068344666817,
2007-05-02,13674.960200000009,0.1227410802542479,
2007-05-03,13891.01020000001,0.10888131124292233,
2007-05-04,13829.820200000011,0.11280669548639832,
2007-05-07,13718.17020000001,0.11996912645198277,
